"","Label","Count","TopArtURL1","TopArtTitle1","TopArtURL2","TopArtTitle2","TopArtURL3","TopArtTitle3","TopArtURL4","TopArtTitle4","TopArtURL5","TopArtTitle5","TopArtURL6","TopArtTitle6","TopArtURL7","TopArtTitle7","TopArtURL8","TopArtTitle8","TopArtURL9","TopArtTitle9","TopArtURL10","TopArtTitle10"
"28",-36,6,"http://www.nampa.org/index.php?model=categories&function=display&id=18595604","Namibia Press Agency","https://www.waaytv.com/news/traffic/","Traffic Alert","https://www.yahoo.com/gma/feds-recommend-substantial-prison-term-213742154.html","Feds recommend  substantial prison term  for Michael Cohen","http://www.nampa.org/index.php?model=categories&function=display&id=18436256","Namibia Press Agency","https://www.wsj.com/articles/pittsburgh-synagogue-shooting-suspect-indicted-on-44-counts-1541010455","Pittsburgh Synagogue Shooting Suspect Indicted on 44 Counts","https://www.mymotherlode.com/news/national/490188/california-prison-officials-say-two-mass-killers-on-death-row-found-dead-suicide-suspected.html","California prison officials say two mass killers on death row found dead ; suicide suspected","","","","","","","",""
"29",-35,5,"https://963jackfm.com/music/track/stray-cats/stray-cat-strut/","Stray Cat Strut - Stray Cats - Music | 96 . 3 Jack FM | Playing What We Want","http://www.wilsontimes.com/stories/shelly-page-turner,147160","Shelly Page Turner","https://helenair.com/news/crime/cases-closed-helena-area-court-decisions-reported-oct/article_b05e7547-b3c9-5aa5-94a5-a4175fe02f13.html","Cases closed : Helena - area court decisions reported Oct . 29 , 2018","http://www.nampa.org/index.php?model=categories&function=display&id=18551430","Namibia Press Agency","https://www.washingtonpost.com/national/snowstorm-blankets-parts-of-the-south/2018/12/09/ec0c8088-fbe0-11e8-862a-b6a6f3ce8199_gallery.html","Snowstorm hits parts of the South","","","","","","","","","",""
"30",-34,35,"https://news.yahoo.com/hannity-cohen-sentenced-3-years-023328701.html","Hannity : Cohen sentenced to 3 years in prison","https://www.lewrockwell.com/political-theatre/the-sneaky-and-evil-paul-ryan/","The Sneaky and Evil Paul Ryan - LewRockwell","https://mrtopstep.com/nearly-2000-arrested-as-french-riots-escalate/","Nearly 2 , 000 Arrested as French Riots Escalate","http://www.mobypicture.com/user/johncusack/view/19458484","Celebrating the first moment - with Kerry wood - ","https://www.nbc4i.com/news/state-news/convicted-rapist-sentenced-to-thousands-of-years-in-prison-kills-himself_20181003164637/1495000698","Convicted rapist sentenced to thousands of years in prison kills himself","http://www.nampa.org/index.php?model=categories&function=display&id=18592902","Namibia Press Agency","http://www.fredzone.org/youtube-a-banni-le-fondateur-des-proud-boys-pour-infraction-au-copyright-887","YouTube a banni le fondateur des Proud Boys … pour infraction au copyright","https://boxden.com/showthread.php?t=2685241","Banned Documentary - Conspiracy Of Silence","https://www.theburningplatform.com/tag/germany-is-finished/","Germany is finished – The Burning Platform","https://wrex.com/category/2018/11/05/california-prison-officials-say-two-mass-killers-on-death-row-found-dead-suicide-suspected/","California prison officials say two mass killers on death row found dead ; suicide suspected"
"31",-33,4,"http://www.dailysource.org/pictures/show/45800","Photo from the front page of DailySource","https://www.bulletsforever.com/2018/12/28/18159242/we-are-stuck","We are stuck . ","https://helenair.com/news/crime/cases-closed-helena-area-court-decisions-reported-jan/article_a39b5dcc-55eb-5a2b-84ce-425251ea2c5b.html","Cases closed : Helena - area court decisions reported Jan . 1 , 2019","http://www.canoncitydailyrecord.com/news/canoncity-local-news/ci_32286148/canon-city-police-blotter-man-arrested-crimes-against","Cañon City Police Blotter : Man arrested for crimes against an at - risk juvenile","","","","","","","","","","","",""
"32",-32,37,"https://www.hltv.org/matches/2329293/booty-duty-vs-ten-gallon-terrors-java-cup-1","Booty Duty vs . Ten Gallon Terrors at Java Cup 1","https://www.euronews.com/2018/10/05/china-slams-u-s-election-meddling-accusations-ridiculous-n916991","China slams Pence election meddling accusations as  ridiculous  ","https://www.wccbcharlotte.com/2018/11/07/christopher-watts-pleads-guilty-to-killing-wife-kids/","Christopher Watts Pleads Guilty To Killing Wife , Kids","https://www.breitbart.com/border/2018/11/05/270k-criminal-aliens-booked-into-texas-jails-in-7-years-says-state/","270K Criminal Aliens Booked into Texas Jails in 7 Years , Says State","https://www.wfmz.com/weather/hurricane-michael-catastrophic-damage-on-mexico-beach/805418659","Hurricane Michael : Catastrophic damage on Mexico Beach","http://www.wfmz.com/weather/hurricane-michael-catastrophic-damage-on-mexico-beach/805418659","Hurricane Michael : Catastrophic damage on Mexico Beach","http://seriouslypolitics.com/2018/10/10/16/12/00/dont-worry-about-us-critics-fault-trumps-hands-off-response-to-autocrat-abuses/","  Dont worry about u : Critics fault Trump hands - off response to autocrat abuses – Politics","https://www.arklatexhomepage.com/news/police-officer-charged-with-raping-woman-during-traffic-stop_20181016174450/1528300649","Police officer charged with raping woman during traffic stop","https://www.hltv.org/forums/threads/1903714/got","Forum thread : GoT | HLTV . org","https://www.wcbi.com/ex-baylor-frat-president-could-avoid-jail-for-sex-assault/","Ex - Baylor frat president could avoid jail for sex assault - WCBI TV"
"33",-31,14,"http://www.pressenterpriseonline.com/daily/111118/page/8/story/in-the-nation","IN THE NATION","http://www.935sbg.com/2018/11/19/david-arquette-seriously-injured-in-a-wrestling-mishap/","David Arquette seriously injured in a wrestling mishap","http://eugenedailynews.com/2018/12/a-roasters-guide-to-understanding-coffee-plant-types/","A Roaster Guide to Understanding Coffee Plant Types","https://www.wsav.com/news/local-news/funeral-held-for-nc-teen-found-dead-suspect-denied-bond_20181211000719/1651620823","Funeral held for NC teen found dead ; Suspect denied bond","https://news.yahoo.com/michael-cohen-pleads-guilty-9-202511542.html","Michael Cohen pleads guilty to 9 counts including tax , bank fraud","http://www.wilsontimes.com/stories/restricted-restricted-restricted,152692","Restricted Restricted Restricted","https://rock947.com/music/track/impending-doom/the-wretched-and-godless/","The Wretched and Godless - Impending Doom - Music | Rock 94 . 7 WOZZ | Wausau , Stevens Point","http://www.nampa.org/index.php?model=categories&function=display&id=18590892","Namibia Press Agency","https://www.chron.com/news/crime/article/Suspect-in-Pittsburgh-synagogue-massacre-that-13354298.php","Suspect in Pittsburgh synagogue massacre that killed 11 pleads not guilty to federal murder , hate crimes charges","https://www.sfgate.com/news/crime/article/Suspect-in-Pittsburgh-synagogue-massacre-that-13354298.php","Suspect in Pittsburgh synagogue massacre that killed 11 pleads not guilty to federal murder , hate crimes charges"
"34",-30,67,"https://www.eenews.net/eedaily/2018/12/18/stories/1060109935","SENATE : Alexander exit will shake up energy policy","https://www.eenews.net/climatewire/2018/12/18/stories/1060109901","DOT : Another agency axes climate webpages","https://www.eenews.net/climatewire/2018/12/18/stories/1060109907","POLITICS : Russian  information warfare  antagonized greens","https://www.eenews.net/climatewire/2018/12/18/stories/1060109945","ACTIVISM : Getting arrested is new again . But can it help the climate ? ","https://www.eenews.net/eedaily/2018/12/18/stories/1060109933","INTERIOR :  Confirmable  Heller draws praise as viable Zinke successor","https://www.eenews.net/eedaily/2018/12/18/stories/1060109913","FISHERIES : Sports anglers land long - sought legislation","http://www.nampa.org/index.php?model=categories&function=display&id=18576493","Namibia Press Agency","https://www.eenews.net/greenwire/2018/12/17/stories/1060109837","OIL AND GAS : Company founder accused of securities fraud in Utah","https://www.eenews.net/eenewspm/2018/12/17/stories/1060109889","COAL ASH : Pollution - via - groundwater case heads to appeals court","https://www.eenews.net/eenewspm/2018/12/17/stories/1060109891","OCEANS : Massive boom in Pacific isnt corralling plastic trash"
"35",-29,47,"http://www.nampa.org/index.php?model=categories&function=display&id=18428590","Namibia Press Agency","http://seriouslypolitics.com/2018/10/30/17/20/41/republicans-who-warned-about-trumps-words-in-2016-decline-to-fault-him-now/","Republicans who warned about Trump words in 2016 decline to fault him now – Politics","https://www.lewrockwell.com/political-theatre/splc-leads-soros-funded-coalition/","SPLC Leads Soros - Funded Coalition","https://boxden.com/showthread.php?t=2686592","DEADLINE :  Power  Crew Member Dead After Accident On Set ; Starz Series Shuts Down","http://www.1620thezone.com/news/missouri-de-tre-williams-arrested-on-domestic-assault-charge-suspended-from-team/","Missouri DE Tre Williams arrested on domestic assault charge , suspended from team","https://www.cbs17.com/news/local-news/police-man-charged-in-raleigh-for-kidnapping-statutory-rape-spurs-human-trafficking-investigation_20181213231317/1658561582","Police : Man charged in Raleigh for kidnapping , statutory rape spurs human trafficking investigation","https://www.lewrockwell.com/political-theatre/fbi-misses-deadline/","FBI Misses Deadline - LewRockwell","https://www.lewrockwell.com/political-theatre/swedish-journo-says-tribe-was-right/","Swedish Journo Says Tribe Was Right","http://www.nampa.org/index.php?model=categories&function=display&id=18469328","Namibia Press Agency","https://extralunchmoney.com/job/oiled-twerk","Oiled Twerk - Missjjan"
"36",-28,81,"http://www.nampa.org/index.php?model=categories&function=display&id=18355944","Namibia Press Agency","https://oppositelock.kinja.com/ok-oppo-opinion-time-what-are-the-most-overrated-and-1829567955","Ok Oppo , opinion time . What are the most overrated and underrated brands today ? ","https://95kqds.com/music/track/cheap-trick/surrender/","Surrender - Cheap Trick - Music | 95 KQDS The Northland # 1 Radio Station","http://www.nampa.org/index.php?model=categories&function=display&id=18531739","Namibia Press Agency","https://www.pennlive.com/news/2018/12/fifth-person-arrested-in-lancaster-county-kidnapping-beating.html","Fifth person arrested in Lancaster County kidnapping , beating","https://www.euronews.com/2018/12/04/it-doesn-t-matter-if-migrants-shipped-to-island-are-criminals-they-still-have-human-right","  It doesnt matter if migrants shipped to island are criminals , they still have human rights  ","https://www.euronews.com/2018/12/03/denmark-set-to-send-foreign-criminals-to-deserted-island","Denmark set to send foreign criminals to deserted island","https://poststar.com/news/local/hudson-falls-man-headed-to-prison-for-domestic-abuse/article_651d4731-bd15-5bdf-a693-fd877cd89da4.html","Hudson Falls man headed to prison for domestic abuse","http://www.nampa.org/index.php?model=categories&function=display&id=18440255","Namibia Press Agency","http://www.nampa.org/index.php?model=categories&function=display&id=18440161","Namibia Press Agency"
"37",-27,117,"https://wnep.com/2018/11/13/prison-sentence-in-luzerne-county-kidnapping-case/","Prison Sentence in Luzerne County Kidnapping Case","https://www.environmentguru.com/pages/elements/element.aspx?id=8631605","Hotter , drier climate explains increase in size , severity of California s fires","https://sfbayview.com/2018/10/what-politicians-the-navy-and-the-epa-dont-want-you-to-know-treasure-island-and-hunters-point-are-equally-toxic-superfund-sites/","San Francisco Bay View » What politicians , the Navy and the EPA dont want you to know : Treasure Island and Hunters Point are equally toxic Superfund sites","http://www.kentuckynewera.com/news/crime/reports/article_35a336f2-e62d-11e8-bd89-7b647fe327d1.html","Charge : Second - degree assault - domestic violence","http://www.msnbc.com/all-in/watch/hayes-assange-charges-have-huge-implications-1373111363702","Hayes : Assange charges have  huge  implications","http://www.thecourierexpress.com/news/world/french-media-reports-french-president-macron-abandons-fuel-tax-rise/article_8a2a5b0b-0910-5590-a1cb-0a90ef386024.html","French media reports : French President Macron abandons fuel tax rise amid fears of new protest violence","http://www.nbc-2.com/clip/14706482/hendry-county-deputy-bondsman-arrested-for-perjury","Hendry County deputy , bondsman arrested for perjury","https://www.realclearpolitics.com/2018/12/04/8_fake_news_stories_about_michael_cohen039s_guilty_plea_460483.html","8 Fake News Stories About Michael Cohen Guilty Plea","https://www.onenewspage.com/n/World/1zjb7961mt/Ex-inmates-Torture-rife-in-prisons-run-by.htm","Ex - inmates : Torture rife in prisons run by Yemen rebels","https://www.yahoo.com/news/riot-police-tear-gas-yellow-115909321.html","Riot police tear gas  yellow vest  protesters with in Paris"
"38",-26,53,"https://www.wpsdlocal6.com/i/colorado-man-who-pleaded-guilty-to-killing-pregnant-wife-their-two-young-daughters-sentenced-to-life-in-prison/","Colorado man who pleaded guilty to killing pregnant wife , their two young daughters sentenced to life in prison","https://www.hltv.org/matches/2329296/southern-roofing-vs-booty-duty-java-cup-1","Southern Roofing vs . Booty Duty at Java Cup 1","https://journalstar.com/ads/other/ad_vault/atwood-holsten-brown---ad-from/pdfdisplayad_9b1a2464-2624-5858-8364-a082bda17322.html","ATWOOD HOLSTEN & BROWN - Ad from 2018 - 11 - 21","https://blavity.com/indiana-woman-arrested-after-leaving-racist-note-on-neighbors-door-some-people-find-nrs-stressful","Indiana Woman Arrested After Leaving Racist Note On Neighbor Door :  Some People Find N **** rs Stressful  ","https://www.hickoryrecord.com/news/us/ap/suspect-in-pittsburgh-synagogue-massacre-that-killed-pleads-not-guilty/article_8e7ffc49-25c5-579d-88df-4ba0da6f6f6e.html","Suspect in Pittsburgh synagogue massacre that killed 11 pleads not guilty to federal murder , hate crimes charges","https://www.morganton.com/news/us/ap/suspect-in-pittsburgh-synagogue-massacre-that-killed-pleads-not-guilty/article_ebf54f66-e4ee-5c65-b712-1ff58ceb5ebd.html","Suspect in Pittsburgh synagogue massacre that killed 11 pleads not guilty to federal murder , hate crimes charges","https://www.statesville.com/news/us/ap/suspect-in-pittsburgh-synagogue-massacre-that-killed-pleads-not-guilty/article_ad602f42-ebcc-5e11-ac87-db64c4de7158.html","Suspect in Pittsburgh synagogue massacre that killed 11 pleads not guilty to federal murder , hate crimes charges","https://scholarsandrogues.com/2018/10/31/your-daily-devotional-for-october-31-2018/","Your Daily Devotional for October 31 , 2018","https://snuffysmithsblog.blogspot.com/2018/11/president-donald-j-trump-is-reimposing.html","Michele Kearney Snuffysmith Blog : President Donald J . Trump Is Reimposing All Sanctions Lifted Under the Unacceptable Iran Deal","http://www.kvor.com/2018/12/04/guilty-plea-in-chateau-fire-case/","Guilty Plea in Chateau Fire Case"
"39",-25,246,"https://www.pressenterpriseonline.com/daily/122018/page/8/story/sex-assault-case-dropped-due-to-drunken-prosecutor","Sex assault case dropped due to drunken prosecutor","https://www.smdp.com/author/charles-andrews","Charles Andrews , Author at Santa Monica Daily Press","https://themissouritimes.com/55894/audit-finds-missouris-child-abuse-and-neglect-hotline-unit-understaffed/","Audit finds Missouri Child Abuse and Neglect Hotline Unit understaffed","https://www.msn.com/en-us/news/local/police-say-shooting-in-arkansas-caught-on-tape-murder-charges-filed/ar-BBRd03k","Police say shooting in Arkansas caught on tape ; murder charges filed","https://www.msn.com/en-us/news/local/police-say-shooting-in-arkansas-caught-on-tape-murder-charges-filed/ar-BBRd9mI","Police say shooting in Arkansas caught on tape ; murder charges filed","https://www.fox30jax.com/news/georgia/ap-top-georgia-headlines-at-452-am-est-2/890627892","AP Top Georgia Headlines at 4 : 52 a . m . EST","http://931coast.com/aaron-lewis-tells-off-interrupting-fan-with-expletive-laden-tirade-watch/","Aaron Lewis Tells Off Interrupting Fan With Expletive - Laden Tirade [ WATCH ] ","http://www.thepoultrysite.com/poultrynews/40793/cuba-blames-trump-for-egg-shortages/","Cuba blames Trump for egg shortages","https://neonnettle.com/news/5959-6500-murderer-pedophile-sex-offender-illegal-aliens-arrested-by-ice-this-year","6500 Murderer , Pedophile , Sex Offender Illegal Aliens Arrested by ICE This Year","https://www.wbtw.com/news/national/spokeswoman-says-that-jailed-catalan-separatist-leaders-are-calling-off-their-hunger-strike/1668222703","Spokeswoman says that jailed Catalan separatist leaders are calling off their hunger strike"
"40",-24,326,"https://wislawjournal.com/2018/12/10/retaliation-claim/","Retaliation Claim","http://luminanews.com/page/1212/","Lumina News - Your best source for Wrightsville Beach news","http://www.nampa.org/index.php?model=categories&function=display&id=18568806","Namibia Press Agency","https://www.dailyherald.com/article/20181211/news/312119871/","Police officials : Suspect in Strasbourg shootings was shot and wounded before fleeing scene , remains at large . ","https://lacrossetribune.com/arnell-reynolds/article_a48bd720-d755-570d-b6a2-729c869362c1.html","Arnell Reynolds","https://www.politico.eu/author/marc-bennetts/","Marc Bennetts","https://www.wcbi.com/dozens-arrested-at-demonstration-supporting-asylum-seekers/","Dozens arrested at demonstration supporting asylum seekers - WCBI TV","https://www.dailyherald.com/article/20181213/news/312139968/","Israeli rescue service chief says 2 killed , 2 wounded in shooting attack near West Bank settlement","https://poststar.com/news/local/hudson-falls-man-sentenced-to-state-prison/article_e3742dd2-6b8f-5b28-b8e5-ca91f3b2c112.html","Hudson Falls man sentenced to state prison","https://www.realclearpolitics.com/2018/12/09/france039s_job-killing_green_agenda_is_turning_to_ashes_460861.html","France Job - Killing Green Agenda Is Turning to Ashes"
"41",-23,489,"https://www.dailyherald.com/article/20181223/news/312239996/","Spokesman for Indonesia disaster agency says tsunami death toll rises to 62 with 20 missing","http://www.nampa.org/index.php?model=categories&function=display&id=18591174","Namibia Press Agency","http://www.northwestgeorgianews.com/rome/news/police_fire/dawsonville-man-brought-from-forsyth-jail-to-face-rape-charge/article_69d10b1a-071c-11e9-b61c-8bb19c9a4f16.html","Dawsonville man brought from Forsyth jail to face rape charge","https://www.kearneyhub.com/california-sheriff-says-suspect-in-shooting-death-of-police-officer/article_0d100baa-4f47-57e8-8429-833bc4cd27bb.html","California sheriff says suspect in shooting death of police officer is in US illegally","https://www.ksl.com/article/46456714/california-sheriff-says-suspect-in-shooting-death-of-police-officer-is-in-us-illegally","California sheriff says suspect in shooting death of police officer is in US illegally","https://ktiv.com/2018/12/27/california-sheriff-says-suspect-in-shooting-death-of-police-officer-is-in-us-illegally/","California sheriff says suspect in shooting death of police officer is in US illegally","https://www.newsadvance.com/news/national/wire/california-sheriff-says-suspect-in-shooting-death-of-police-officer/article_acdb05f9-8231-5ee5-90b2-f81578ee2d51.html","California sheriff says suspect in shooting death of police officer is in US illegally","https://uk.news.yahoo.com/california-sheriff-says-suspect-shooting-death-police-officer-191902673.html","California sheriff says suspect in shooting death of police officer is in US illegally","https://www.collegian.psu.edu/wire/news/article_ea5b1e10-34ea-5114-bd9a-665058d6a4ce.html","California sheriff says suspect in shooting death of police officer is in US illegally","http://www.bradfordera.com/news/nation/california-sheriff-says-suspect-in-shooting-death-of-police-officer/article_bbb23a59-33e3-5c8f-8ef5-2e64a8a5ceaa.html","California sheriff says suspect in shooting death of police officer is in US illegally"
